user_id,month,price,converted,churned,retained,acquisition_channel
64,9,999,0,0,0,ads
64,10,999,0,0,0,ads
64,11,999,0,0,0,ads
64,12,999,0,0,0,ads
65,1,999,0,0,0,referral
65,2,999,0,0,0,referral
65,3,999,0,0,0,referral
65,4,999,0,0,0,referral
65,5,999,0,0,0,referral
65,6,999,0,0,0,referral
65,7,999,0,0,0,referral
65,8,999,0,0,0,referral
65,9,999,0,0,0,referral
65,10,999,0,0,0,referral
65,11,999,0,0,0,referral
65,12,999,0,0,0,referral
66,1,999,0,0,0,organic
66,2,999,0,0,0,organic
66,3,999,0,0,0,organic
66,4,999,0,0,0,organic
66,5,999,0,0,0,organic
66,6,999,0,0,0,organic
66,7,999,0,0,0,organic
66,8,999,0,0,0,organic
66,9,999,0,0,0,organic
66,10,999,0,0,0,organic
66,11,999,0,0,0,organic
66,12,999,0,0,0,organic
67,1,699,0,0,0,referral
67,2,699,0,0,0,referral
67,3,699,0,0,0,referral
67,4,699,0,0,0,referral
67,5,699,0,0,0,referral
67,6,699,0,0,0,referral
67,7,699,0,0,0,referral
67,8,699,0,0,0,referral
67,9,699,0,0,0,referral
67,10,699,0,0,0,referral
67,11,699,0,0,0,referral
67,12,699,0,0,0,referral
68,1,999,0,0,0,referral
68,2,999,0,0,0,referral
68,3,999,0,0,0,referral
68,4,999,0,0,0,referral
68,5,999,0,0,0,referral
68,6,999,0,0,0,referral
68,7,999,0,0,0,referral
68,8,999,0,0,0,referral
68,9,999,0,0,0,referral
68,10,999,0,0,0,referral
68,11,999,0,0,0,referral
68,12,999,0,0,0,referral
69,1,699,0,0,0,ads
69,2,699,0,0,0,ads
69,3,699,0,0,0,ads
69,4,699,0,0,0,ads
69,5,699,0,0,0,ads
69,6,699,0,0,0,ads
69,7,699,0,0,0,ads
69,8,699,0,0,0,ads
69,9,699,0,0,0,ads
69,10,699,0,0,0,ads
69,11,699,0,0,0,ads
69,12,699,0,0,0,ads
70,1,699,0,0,0,organic
70,2,699,0,0,0,organic
70,3,699,0,0,0,organic
70,4,699,0,0,0,organic
70,5,699,0,0,0,organic
70,6,699,0,0,0,organic
70,7,699,0,0,0,organic
70,8,699,0,0,0,organic
70,9,699,0,0,0,organic
70,10,699,0,0,0,organic
70,11,699,0,0,0,organic
70,12,699,0,0,0,organic
71,1,699,0,0,0,ads
71,2,699,0,0,0,ads
71,3,699,0,0,0,ads
71,4,699,0,0,0,ads
71,5,699,0,0,0,ads
71,6,699,0,0,0,ads
71,7,699,0,0,0,ads
71,8,699,0,0,0,ads
71,9,699,0,0,0,ads
71,10,699,0,0,0,ads
71,11,699,0,0,0,ads
71,12,699,0,0,0,ads
72,1,999,0,0,0,organic
72,2,999,0,0,0,organic
72,3,999,0,0,0,organic
72,4,999,0,0,0,organic
72,5,999,0,0,0,organic
72,6,999,0,0,0,organic
72,7,999,0,0,0,organic
72,8,999,0,0,0,organic
72,9,999,0,0,0,organic
72,10,999,0,0,0,organic
72,11,999,0,0,0,organic
72,12,999,0,0,0,organic
73,1,999,0,0,0,referral
73,2,999,0,0,0,referral
73,3,999,0,0,0,referral
73,4,999,0,0,0,referral
73,5,999,0,0,0,referral
73,6,999,0,0,0,referral
73,7,999,0,0,0,referral
73,8,999,0,0,0,referral
73,9,999,0,0,0,referral
73,10,999,0,0,0,referral
73,11,999,0,0,0,referral
73,12,999,0,0,0,referral
74,1,699,0,0,0,referral
74,2,699,0,0,0,referral
74,3,699,0,0,0,referral
74,4,699,0,0,0,referral
74,5,699,0,0,0,referral
74,6,699,0,0,0,referral
74,7,699,0,0,0,referral
74,8,699,0,0,0,referral
74,9,699,0,0,0,referral
74,10,699,0,0,0,referral
74,11,699,0,0,0,referral
74,12,699,0,0,0,referral
75,1,699,0,0,0,referral
75,2,699,0,0,0,referral
75,3,699,0,0,0,referral
75,4,699,0,0,0,referral
75,5,699,0,0,0,referral
75,6,699,0,0,0,referral
75,7,699,0,0,0,referral
75,8,699,0,0,0,referral
75,9,699,0,0,0,referral
75,10,699,0,0,0,referral
75,11,699,0,0,0,referral
75,12,699,0,0,0,referral
76,1,999,0,0,0,referral
76,2,999,0,0,0,referral
76,3,999,0,0,0,referral
76,4,999,0,0,0,referral
76,5,999,0,0,0,referral
76,6,999,0,0,0,referral
76,7,999,0,0,0,referral
76,8,999,0,0,0,referral
76,9,999,0,0,0,referral
76,10,999,0,0,0,referral
76,11,999,0,0,0,referral
76,12,999,0,0,0,referral
77,1,999,0,0,0,referral
77,2,999,0,0,0,referral
77,3,999,0,0,0,referral
77,4,999,0,0,0,referral
77,5,999,0,0,0,referral
77,6,999,0,0,0,referral
77,7,999,0,0,0,referral
77,8,999,0,0,0,referral
77,9,999,0,0,0,referral
77,10,999,0,0,0,referral
77,11,999,0,0,0,referral
77,12,999,0,0,0,referral
78,1,999,0,0,0,organic
78,2,999,0,0,0,organic
78,3,999,0,0,0,organic
78,4,999,0,0,0,organic
78,5,999,0,0,0,organic
78,6,999,0,0,0,organic
